time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
16.6039,3.4947,3.9885,-2.1914,5.7404
16.6239,3.5332,3.9383,-2.9467,6.0574
16.6439,4.3074,3.5299,-3.9686,6.839
16.6639,4.6658,3.5593,-3.9751,7.0884
16.6839,3.6696,3.8866,-3.4158,6.3438
16.7039,2.3351,4.4835,-3.2327,6.0018
16.7239,1.3787,4.3689,-2.676,5.3064
16.7439,1.4341,3.6461,-0.0468,3.9242
16.7639,-2.3276,2.4694,-1.6078,3.7873
16.7839,-0.7898,-0.7075,-3.101,3.5727
16.8039,5.2623,-7.8646,-0.8188,9.5434
16.8239,3.7677,-13.2145,1.8224,13.9106
16.8439,-3.4579,-18.7144,0.1769,19.0524
16.8639,-1.8741,-2.4127,2.5054,4.0795
16.8839,1.656,2.2947,1.2098,3.1012
16.9039,2.7986,3.0134,-1.0572,4.2505
16.9239,2.6586,2.5879,-1.847,4.1506
16.9439,1.5073,-0.5995,-2.4978,2.9986
16.9639,0.7755,-3.9923,-2.2117,4.6331
16.9839,-0.5333,-3.6992,-1.4446,4.0076
17.0039,-1.578,-1.4393,-0.8935,2.341
17.0239,-2.2785,0.2937,-0.6933,2.4136
17.0439,-2.4279,1.1592,-0.7274,2.7882
17.0639,-0.8653,2.6578,0.5027,2.8412
17.0839,-0.6482,2.2547,0.7831,2.4733
17.1039,-0.7223,1.7283,0.7196,2.0085
17.1239,-0.7287,1.4524,0.5204,1.7064
17.1439,-1.7234,1.3694,0.902,2.3799
17.1639,-2.2251,1.1702,0.2067,2.5222
17.1839,-3.0851,1.5906,-0.0204,3.4713
17.2039,-2.6915,1.4084,0.0969,3.0404
17.2239,-2.3801,0.8486,0.6193,2.6077
17.2439,-2.0269,-0.006,2.4938,3.2145
17.2639,-1.9345,0.1519,2.4752,3.1456
17.2839,-1.697,-0.2402,1.0107,1.9914
17.3039,-1.0724,-0.5432,-0.2946,1.2408
17.3239,-0.634,-0.8064,-0.8139,1.3223
17.3439,-0.0381,-1.2133,-0.8246,1.4697
17.3639,-0.7766,-2.4788,0.9318,2.7686
17.3839,-1.5503,-2.0329,1.9131,3.194
17.4039,-1.7483,-2.4754,2.4768,3.914
17.4239,-2.1606,-3.4341,2.8015,4.9308
17.4439,-2.5377,-4.529,2.6072,5.8095
17.4639,-3.0215,-5.2179,2.2929,6.4508
17.4839,-3.3882,-5.3352,2.5201,6.8041
17.5039,-2.0644,-4.4984,3.109,5.851
17.5239,-0.2273,-2.1711,3.9677,4.5306
17.5439,-1.4216,0.1403,2.6417,3.023
17.5639,-3.0075,-0.3822,0.5205,3.0852
17.5839,-3.3787,-1.6282,0.3064,3.7638
17.6039,-3.3546,-0.5264,0.1139,3.4014
17.6239,-3.0874,0.2762,-0.2244,3.114
17.6439,-2.7256,1.004,-1.2741,3.172
17.6639,-2.0106,0.3102,-1.8472,2.7543
17.6839,-0.5225,-0.4658,-2.7873,2.8833
17.7039,0.8249,-1.2492,-3.6273,3.9239
17.7239,1.1738,-1.4843,-3.7807,4.2297
17.7439,3.6662,-1.2015,-4.4231,5.8714
17.7639,5.5919,0.4545,-2.0634,5.9922
17.7839,7.8338,1.0819,2.4623,8.2864
17.8039,5.8004,1.3771,1.7054,6.2029
17.8239,5.4938,1.2665,1.1262,5.7543
17.8439,3.2144,1.5997,-3.3132,4.8894
17.8639,2.4522,1.6085,-3.4767,4.5505
17.8839,1.8868,1.7479,-3.0432,3.9904
17.9039,2.2008,1.8834,-2.2441,3.6644
17.9239,2.1074,1.9098,-2.0707,3.5186
17.9439,1.7857,2.2383,-2.2964,3.6707
17.9639,2.1672,2.9181,-2.6218,4.4816
17.9839,2.8686,3.697,-3.6476,5.9332
18.0039,2.819,4.3703,-3.7635,6.4199
18.0239,2.545,4.3518,-3.3927,6.0775
18.0439,-0.0874,4.0415,-0.3792,4.0609
18.0639,-2.8754,0.5722,3.519,4.5992
18.0839,-7.939,-7.1342,13.4709,17.197
18.1039,-6.3624,-9.0282,2.2203,11.2747
18.1239,-4.4056,-6.0017,0.5638,7.4709
18.1439,-1.2842,2.0467,-0.9391,2.6252
18.1639,2.088,3.2627,-3.2593,5.0751
18.1839,5.2845,1.723,-2.3751,6.0887
18.2039,9.7619,-7.6421,7.2298,14.3537
18.2239,6.6119,-10.5502,9.3002,15.5817
18.2439,-5.346,-3.3561,-1.5076,6.5853
18.2639,-2.3191,0.5971,-9.1109,9.443
18.2839,-0.1035,2.4315,-7.8145,8.1881
18.3039,1.4335,0.9418,-4.7191,5.0228
18.3239,1.7824,1.1297,-4.054,4.5744
18.3439,3.0257,-1.6509,-1.512,3.7635
18.3639,1.4694,0.656,1.4818,2.1919
18.3839,-0.0403,1.3468,0.8435,1.6566
18.4039,-1.6414,1.2292,-1.0624,2.3171
18.4239,-1.5484,0.0833,-1.1376,1.9324
18.4439,-1.5129,-0.2176,-0.9926,1.8317
18.4639,-2.4914,1.941,-1.847,3.6597
18.4839,-1.8,1.9841,-1.7529,3.2019
18.5039,-1.6174,2.052,-2.0357,3.3128
18.5239,-1.6591,2.1977,-2.2852,3.5791
18.5439,-1.2988,-3.4225,-1.4138,3.9254
18.5639,0.1179,-2.6352,-0.9724,2.8182
18.5839,1.5879,-2.0253,-1.3109,2.8915
18.6039,2.2123,-1.1232,-1.2253,2.7815
18.6239,2.0128,0.2446,-1.4344,2.5178
18.6439,2.1089,1.9875,-1.3687,3.2049
18.6639,2.2846,1.2234,-1.0641,2.8021
18.6839,1.0432,0.2799,0.1283,1.0993
18.7039,-0.4995,0.1883,1.2491,1.3601
18.7239,-1.2633,-0.0574,1.6235,2.0594
18.7439,-2.4804,-0.1084,1.5869,2.9495
18.7639,-2.7578,-0.6359,0.862,2.9617
18.7839,-1.8708,-1.2906,1.3457,2.6423
18.8039,-1.0494,0.039,0.8801,1.3998
18.8239,-0.5806,0.982,-0.0802,1.1707
18.8439,-0.5126,0.5379,-0.573,0.9784
18.8639,0.6586,-2.9603,-1.3735,3.33
18.8839,1.2359,-3.2675,-1.8003,3.9311
18.9039,1.5106,-2.8759,-1.7824,3.7071
18.9239,1.7193,-3.7417,-0.5623,4.1929
18.9439,1.6281,-2.6825,1.179,3.4049
18.9639,1.6211,0.7859,-2.0763,2.759
18.9839,1.2391,3.4576,-1.4675,3.9554
19.0039,0.9496,5.3202,-0.9228,5.4987
19.0239,1.8099,4.5249,0.814,4.9429
19.0439,1.6601,3.067,1.1889,3.6857
19.0639,1.3267,0.7136,0.3008,1.5435
19.0839,0.2242,0.049,-1.5423,1.5706
19.1039,0.3936,-2.4852,-3.247,4.1151
19.1239,1.2928,-5.0248,-2.1258,5.6154
19.1439,0.7679,-3.2975,0.0534,3.3917
19.1639,-0.9988,-1.4937,1.7329,2.5809
19.1839,-4.0134,2.5253,0.6952,4.7955
19.2039,-4.497,2.887,1.042,5.448
19.2239,-2.8303,2.2088,0.6116,3.6438
