time,wx (rad/s),wy (rad/s),wz (rad/s)
7.2839,0.0,0.0,-0.01
7.3039,0.0,0.01,-0.01
7.3239,0.0,0.0075,0.0
7.3439,0.01,-0.01,0.0
7.3639,0.0,0.0,0.0022
7.3839,-0.0078,0.01,0.0
7.4039,-0.006,0.01,0.0
7.4239,0.0,0.01,0.0
7.4439,0.0,0.01,0.0
7.4639,0.0,0.0,0.0
7.4839,0.0,0.0,0.0
7.5039,0.0,0.0,0.0
7.5239,0.0,0.0,0.0
7.5439,0.0,0.0,0.0
7.5639,0.0,0.0,0.0
7.5839,0.0,0.0024,0.0
7.6039,0.0,0.0,0.0
7.6239,0.0,-0.01,0.0
7.6439,0.0,-0.0032,0.0
7.6639,0.0,0.0,0.0
7.6839,0.0,0.0057,0.0
7.7039,0.0,0.0025,0.0
7.7239,0.0,0.0,0.0
7.7439,0.0,0.0011,0.0
7.7639,0.0,0.01,-0.0061
7.7839,0.0,0.01,0.0
7.8039,0.0,0.0,0.0
7.8239,0.0,0.0,0.0
7.8439,0.0,0.0023,0.0
7.8639,0.0,0.0005,0.0
7.8839,0.008,0.01,0.0
7.9039,0.0,0.01,0.0
7.9239,0.0,0.01,0.0
7.9439,0.0,0.0,0.0
7.9639,0.0,-0.0,0.0
7.9839,0.0,-0.01,0.0
8.0039,0.0,0.0,0.0
8.0239,0.0,0.01,0.0
8.0439,0.0,0.0,-0.01
8.0639,0.0,0.01,-0.01
8.0839,0.0,0.01,0.0
8.1039,0.01,-0.0079,0.0
8.1239,0.01,-0.01,0.0
8.1439,0.0,0.0,0.0
8.1639,-0.0053,0.0053,0.0
8.1839,0.0,0.01,0.0
8.2039,0.0,0.0179,0.0
8.2239,0.0,0.01,0.0
8.2439,0.0,0.0,0.0
8.2639,0.0,0.0,0.0
8.2839,0.0,0.0,0.0
8.3039,0.0,0.0,0.0
8.3239,0.0,0.0,0.0
8.3439,0.0,0.0,0.0
8.3639,0.0,0.0,0.0
8.3839,0.0,0.0,0.0
8.4039,0.0,0.0,0.0
8.4239,0.0,0.0017,0.0
8.4439,0.0,0.0,0.0
8.4639,0.0,0.0,0.0
8.4839,0.0,0.0,0.0
8.5039,0.0,0.0088,0.0
8.5239,0.0,0.0001,0.0
8.5439,0.0,0.0,0.0
8.5639,0.0,0.0,0.0
8.5839,0.0,0.01,0.0
8.6039,0.0,0.01,0.0
8.6239,0.0,0.0066,0.0
8.6439,0.0,0.0,0.0
8.6639,0.0,0.0008,0.0
8.6839,0.0099,0.01,0.0
8.7039,0.0,0.0,0.0
8.7239,0.0,0.0,0.0
8.7439,0.0,0.0,0.0
8.7639,0.0,0.0008,0.0
8.7839,0.0,0.0,0.0
8.8039,0.0,0.0,0.0
8.8239,0.0,0.0,0.0
8.8439,0.0,0.0,0.0
8.8639,0.0,0.0,0.0
8.8839,0.0,0.0,0.0
8.9039,0.01,0.0,0.0
8.9239,0.009,0.0,0.0
8.9439,0.01,0.0,0.0
8.9639,0.0089,0.0,0.0
8.9839,0.0,0.0,0.0
9.0039,0.0,-0.01,0.0
9.0239,0.0,-0.01,0.0
9.0439,0.0,0.0,0.0
9.0639,0.0049,0.0049,0.0
9.0839,0.0,0.01,0.0
9.1039,0.0,0.01,0.0
9.1239,0.0,0.0,0.0
9.1439,0.0099,0.0,0.0
