time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.506,-0.0766,0.0196,-0.0934,0.1229
6.526,-0.1088,0.0188,-0.07,0.1305
6.546,-0.1753,0.0433,-0.0687,0.1935
6.566,-0.1617,0.045,-0.0725,0.1827
6.586,-0.1073,0.0363,-0.0885,0.1435
6.606,-0.0573,0.0027,-0.0649,0.0876
6.626,-0.0391,-0.0041,-0.008,0.0412
6.646,0.0071,-0.0214,0.0106,0.0298
6.666,0.0724,0.0072,-0.0237,0.0774
6.686,0.0775,-0.0139,0.0019,0.08
6.706,0.0948,-0.0015,0.0162,0.0968
6.726,0.1017,-0.0263,0.0193,0.1066
6.746,0.0974,-0.004,0.0186,0.0991
6.766,0.0973,-0.0103,0.0079,0.0982
6.786,0.0629,-0.0158,0.0029,0.0655
6.806,0.0682,-0.0027,0.0166,0.0703
6.826,0.077,0.0159,-0.0015,0.0793
6.846,0.0071,0.0214,-0.0049,0.027
6.866,-0.0142,0.0006,-0.0238,0.028
6.886,-0.0346,-0.0267,-0.0119,0.045
6.906,-0.0589,-0.0476,-0.0552,0.0937
6.926,-0.0628,0.0042,-0.0697,0.0941
6.946,-0.1043,0.053,-0.0255,0.1201
6.966,-0.0997,0.0736,0.0124,0.1245
6.986,-0.0529,0.033,-0.0094,0.0638
7.006,0.0324,-0.0121,-0.0365,0.0504
7.026,0.0715,-0.0309,-0.0343,0.086
7.046,0.0605,-0.0187,0.0151,0.0656
7.066,0.0252,-0.0018,-0.0056,0.0258
7.086,-0.0097,-0.0163,0.0076,0.0207
7.106,-0.0159,-0.0072,0.0048,0.0203
7.126,0.0122,-0.0008,0.0146,0.02
7.146,0.0481,0.0015,-0.0064,0.05
7.166,0.0389,0.0003,-0.0069,0.0405
7.186,0.0287,0.0014,-0.0048,0.0296
7.206,0.0026,0.0079,0.0148,0.0173
7.226,-0.0238,0.0172,0.0046,0.03
7.246,-0.0156,0.0178,-0.0118,0.0267
7.266,-0.0185,0.0287,-0.016,0.0379
7.286,-0.0071,-0.0107,-0.0238,0.0289
7.306,-0.0215,-0.0071,-0.0096,0.0255
7.326,-0.02,-0.0011,0.0046,0.0213
7.346,-0.02,0.0058,-0.0126,0.026
7.366,-0.0382,0.012,-0.0043,0.0402
7.386,-0.0078,0.0132,-0.0001,0.0183
7.406,0.0265,0.011,0.0082,0.0338
7.426,0.0395,-0.0053,-0.0094,0.0422
7.446,0.0125,-0.0021,-0.0056,0.0148
7.466,-0.0046,-0.0058,0.008,0.0127
7.486,0.0031,0.0079,0.0059,0.0132
7.506,0.0155,0.0195,-0.0041,0.025
7.526,-0.0039,0.0129,-0.003,0.0138
7.546,0.0046,0.0045,0.0037,0.0103
7.566,0.012,-0.0497,0.0033,0.0516
7.586,-0.0217,-0.0634,-0.0044,0.0675
7.606,-0.014,-0.0109,-0.0235,0.0345
7.626,-0.0169,0.041,-0.0086,0.0459
7.646,-0.0295,0.0597,0.0139,0.0694
7.666,0.0205,0.0606,0.0211,0.0674
7.686,0.0331,-0.0083,0.0071,0.0371
7.706,0.0412,-0.024,-0.0252,0.0539
7.726,0.0419,-0.0312,-0.0185,0.0561
7.746,0.0096,-0.0159,-0.0025,0.0193
7.766,-0.0395,-0.0233,0.0218,0.0515
7.786,-0.0522,0.0027,0.0182,0.0552
7.806,-0.0347,0.0277,-0.0261,0.0515
7.826,-0.0017,-0.0014,-0.0081,0.0114
7.846,0.0137,-0.0075,-0.0043,0.0195
7.866,0.0142,-0.0282,-0.0186,0.0377
7.886,-0.0247,-0.0247,0.0039,0.0357
7.906,-0.0171,0.0045,-0.0068,0.0211
7.926,-0.0242,0.0248,0.0043,0.0384
7.946,-0.0107,0.0052,-0.0023,0.0125
7.966,0.0087,0.0192,-0.0039,0.0235
7.986,0.0054,-0.0069,-0.0056,0.0118
8.006,-0.0067,0.0006,0.0043,0.0126
8.026,-0.0044,-0.0033,0.0202,0.0248
8.046,-0.0041,-0.0182,0.0104,0.022
8.066,0.0311,0.0014,-0.0045,0.0329
8.086,0.0272,-0.0075,0.0113,0.0306
8.106,0.0146,-0.0003,0.0074,0.0163
8.126,-0.0073,-0.0109,0.0194,0.0242
8.146,-0.0147,0.0027,-0.0067,0.0169
8.166,-0.0014,-0.0046,-0.002,0.0056
8.186,-0.0027,-0.0114,-0.0007,0.0172
8.206,0.0014,0.0117,0.0027,0.0144
8.226,-0.0168,0.0279,-0.0083,0.034
8.246,-0.0311,0.044,-0.017,0.0568
8.266,-0.0174,-0.031,-0.0137,0.0383
8.286,-0.0063,-0.0416,-0.0252,0.0492
8.306,-0.0098,-0.0093,-0.0344,0.0375
8.326,-0.0157,0.0234,-0.0193,0.0354
8.346,-0.0175,0.0377,0.0274,0.0514
8.366,0.0208,0.0282,0.0197,0.0418
8.386,0.0261,-0.0094,0.0043,0.0293
8.406,0.0321,0.0019,-0.0224,0.0401
8.426,0.0157,-0.003,-0.0107,0.0201
8.446,0.0035,-0.0211,0.0029,0.0229
8.466,-0.0103,-0.0331,-0.0013,0.0348
8.486,-0.0037,-0.0171,-0.0045,0.0196
8.506,-0.0174,0.0123,-0.0066,0.0234
8.526,0.0181,0.0025,0.0031,0.0209
8.546,-0.0155,0.0051,0.0075,0.0181
8.566,0.0044,-0.006,-0.0022,0.0078
8.586,-0.0099,-0.0141,-0.0086,0.02
8.606,-0.0048,-0.0039,-0.0232,0.0256
8.626,-0.0166,0.0013,-0.0052,0.0206
8.646,-0.0113,0.0091,0.016,0.024
8.666,-0.0065,0.0026,0.0026,0.0133
8.686,0.0126,-0.0098,0.0037,0.0162
8.706,0.0192,-0.0013,0.005,0.0204
8.726,0.0113,-0.0021,0.0033,0.0158
8.746,0.0024,-0.0077,0.0163,0.0186
8.766,0.0097,0.0058,0.0039,0.0137
8.786,0.0096,-0.0006,0.0014,0.0102
8.806,0.0133,0.0092,0.0014,0.0164
8.826,0.0147,0.009,-0.0029,0.0188
8.846,-0.0085,-0.0108,-0.0066,0.0159
8.866,0.0054,0.0033,-0.006,0.009
8.886,-0.0168,-0.0087,0.0067,0.0211
8.906,0.0,-0.01,-0.0103,0.0164
8.926,0.0137,-0.0006,-0.0178,0.023
8.946,0.0052,0.0143,0.0013,0.0168
8.966,-0.0013,0.0038,-0.0028,0.0102
8.986,-0.0111,0.0111,0.0079,0.0207
9.006,-0.0186,0.0213,-0.0119,0.0312
9.026,-0.0349,-0.0029,-0.001,0.0356
9.046,-0.0103,0.0068,-0.0161,0.0205
9.066,-0.0053,0.0053,-0.0028,0.0087
9.086,-0.0016,0.003,-0.0031,0.0084
9.106,-0.001,0.0021,-0.01,0.0189
9.126,-0.0183,0.0011,0.0028,0.02
9.146,0.0029,-0.007,-0.0025,0.0127
9.166,0.0083,-0.0053,0.0098,0.014
9.186,0.0193,0.0155,0.0043,0.0285
9.206,0.0061,-0.0172,0.0041,0.0193
9.226,-0.0049,0.0004,0.0009,0.0181
9.246,-0.0121,0.0209,0.0066,0.0327
9.266,-0.0191,0.037,0.0153,0.048
9.286,0.0017,0.0249,0.0154,0.029
9.306,0.0029,-0.0127,-0.0183,0.0285
9.326,0.0025,-0.0397,-0.0363,0.054
9.346,-0.0047,-0.046,-0.0093,0.047
9.366,-0.0085,-0.0027,0.0179,0.02
9.386,-0.0135,0.0257,0.0216,0.0388
9.406,-0.0197,0.0346,-0.0077,0.0412
9.426,0.0242,0.0221,-0.0162,0.037
9.446,0.0102,0.0209,-0.0006,0.0244
9.466,0.0114,0.0133,0.0019,0.0211
9.486,-0.0073,-0.0151,-0.0118,0.0238
9.506,-0.0065,-0.0188,-0.0082,0.0212
9.526,-0.0138,-0.0162,-0.0085,0.0229
9.546,-0.0093,-0.0242,0.0055,0.0269
9.566,0.0089,0.0036,0.0007,0.0122
9.586,0.0092,-0.0058,-0.0017,0.016
9.606,0.021,-0.0019,-0.0166,0.0281
9.626,0.0156,-0.0048,-0.0062,0.0172
9.646,0.0012,-0.0139,-0.0076,0.0177
9.666,-0.0127,0.0192,-0.0019,0.0239
9.686,-0.0277,0.0193,0.0067,0.0347
9.706,-0.0353,0.0243,-0.0125,0.0451
9.726,-0.0334,0.0133,-0.0309,0.0475
9.746,0.0068,0.0091,-0.0151,0.0201
9.766,0.0153,0.0026,-0.005,0.0168
9.786,0.0111,-0.0204,0.0054,0.0238
9.806,-0.0051,-0.0114,-0.0034,0.0143
9.826,-0.0073,-0.0016,0.0085,0.0118
9.846,0.01,-0.0096,0.0088,0.0181
9.866,0.0198,-0.0069,-0.0035,0.0221
9.886,0.0114,0.0007,0.0054,0.0158
9.906,-0.0077,-0.0043,-0.0073,0.0126
9.926,-0.0133,-0.0013,-0.0014,0.0158
9.946,-0.0048,0.0016,0.0173,0.0195
9.966,0.0038,0.0032,-0.0095,0.0127
9.986,0.0021,0.0127,-0.0077,0.0155
10.006,0.0004,-0.0076,0.0052,0.0117
10.026,-0.007,-0.0064,-0.001,0.0122
10.046,-0.0113,0.0066,-0.021,0.025
10.066,0.0008,-0.0024,-0.0036,0.0065
10.086,0.0142,0.0076,0.004,0.0179
10.106,0.0175,0.0147,0.0025,0.0231
10.126,-0.0123,-0.0079,-0.0041,0.0199
10.146,-0.0084,-0.0072,-0.0174,0.0213
10.166,-0.0042,-0.0072,-0.0013,0.014
10.186,0.0058,0.0197,0.0204,0.0314
10.206,-0.0125,0.0356,0.0134,0.0413
10.226,-0.0222,0.0019,0.0024,0.023
